FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
061013;0000;;21,0958;;
061014;0000;;17,5083;;
061015;0000;;25,7542;;
061016;0000;;27,5166;;
061017;0000;;44,6041;;
061018;0000;;18,6041;;
061019;0000;;36,8041;;
061020;0000;;22,3916;;
061021;0000;;38,1375;;
061022;0000;;28,5708;;
061023;0000;;24,3583;;
061024;0000;;9,43748;;
061025;0000;;26,3458;;
061026;0000;;26,7291;;
061027;0000;;11,0958;;
061028;0000;;23,3125;;
061029;0000;;21,4916;;
061030;0000;;18,6208;;
061031;0000;;24,9208;;
061101;0000;;15,6416;;
061102;0000;;15,4583;;
061103;0000;;27,8708;;
061104;0000;;19,25;;
061105;0000;;13,675;;
061106;0000;;19,4792;;
061107;0000;;24,3416;;
061108;0000;;30,3666;;
061109;0000;;26,9875;;
061110;0000;;45,3291;;
061111;0000;;32,5791;;
061112;0000;;67,5665;;
061113;0000;;25,0708;;
061114;0000;;12,6;;
061115;0000;;18,2208;;
061116;0000;;31,5833;;
061117;0000;;24,7958;;
061118;0000;;23,9458;;
061119;0000;;16,4208;;
061120;0000;;15,2666;;
061121;0000;;24,675;;
061122;0000;;21,6083;;
061123;0000;;14,8125;;
061124;0000;;21,0708;;
061125;0000;;24,9041;;
061126;0000;;24,6625;;
061127;0000;;30,2583;;
061128;0000;;15,7792;;
061129;0000;;18,3666;;
061130;0000;;14,1208;;
061201;0000;;20,0833;;
061202;0000;;15,7791;;
061203;0000;;14,3916;;
061204;0000;;18,0417;;
061205;0000;;19,2875;;
061206;0000;;20,1833;;
061207;0000;;23,8833;;
061208;0000;;17,5083;;
061209;0000;;16,4208;;
061210;0000;;14,5333;;
061211;0000;;16,2542;;
061212;0000;;27,1917;;
061213;0000;;16,1625;;
061214;0000;;19,3458;;
061215;0000;;166,275;;
061216;0000;;33,4333;;
061217;0000;;11,0208;;
061218;0000;;8,23332;;
061219;0000;;11,2208;;
061220;0000;;17,5;;
061221;0000;;12,5166;;
061222;0000;;16,2;;
061223;0000;;8,27083;;
061224;0000;;10,6917;;
061225;0000;;13,0458;;
061226;0000;;14,175;;
061227;0000;;20,1541;;
061228;0000;;28,2875;;
061229;0000;;19,95;;
061230;0000;;10,6458;;
061231;0000;;9,78749;;
070101;0000;;14,8;;
070102;0000;;18,4333;;
070103;0000;;16,2666;;
070104;0000;;19,2875;;
070105;0000;;18,6375;;
070106;0000;;25,2291;;
070107;0000;;27,6625;;
070108;0000;;17,0458;;
070109;0000;;13,8;;
070110;0000;;20,7375;;
070111;0000;;26,6958;;
070112;0000;;35,5708;;
070113;0000;;35,1249;;
070114;0000;;25,0042;;
070115;0000;;26,475;;
070116;0000;;26,2375;;
070117;0000;;20,2833;;
070118;0000;;16,6;;
070119;0000;;21,7791;;
070120;0000;;28,1833;;
070121;0000;;26,8167;;
070122;0000;;44,7083;;
070123;0000;;12,3125;;
070124;0000;;16,3913;;
070125;0000;;16,2542;;
070126;0000;;16,4833;;
070127;0000;;22,9791;;
070128;0000;;14,4333;;
070129;0000;;18,3792;;
070130;0000;;20,6708;;
070131;0000;;28,0541;;
070201;0000;;27,5166;;
070202;0000;;25,95;;
070203;0000;;19,2833;;
070204;0000;;11,2375;;
070205;0000;;14,2458;;
070206;0000;;24,3208;;
070207;0000;;25,2833;;
070208;0000;;25,8666;;
070209;0000;;28,8583;;
070210;0000;;44,3564;;
070211;0000;;50,5958;;
070212;0000;;32,5791;;
070213;0000;;24,6791;;
070214;0000;;22,575;;
070215;0000;;7,01499;;
070216;0000;;16,725;;
070217;0000;;14,325;;
070218;0000;;8,72083;;
070219;0000;;16,5375;;
070220;0000;;19,2125;;
070221;0000;;15,8;;
070222;0000;;9,26248;;
070223;0000;;17,1125;;
070224;0000;;16,3375;;
070225;0000;;12,3083;;
070226;0000;;17,3583;;
070227;0000;;23,65;;
070228;0000;;19,3416;;
070301;0000;;19,9833;;
070302;0000;;22,3333;;
070303;0000;;25,1917;;
070304;0000;;15,4041;;
070305;0000;;23,4304;;
070306;0000;;14,6042;;
070307;0000;;17,2625;;
070308;0000;;16,1083;;
070309;0000;;17,1;;
070310;0000;;18,4791;;
070311;0000;;14,9458;;
070312;0000;;8,94998;;
070313;0000;;53,1625;;
070314;0000;;32,4916;;
070315;0000;;21,5083;;
070316;0000;;17,2292;;
070317;0000;;16,375;;
070318;0000;;11,8875;;
070319;0000;;16,2041;;
070320;0000;;34,8958;;
070321;0000;;18,7333;;
070322;0000;;16,3608;;
070323;0000;;20,0125;;
070324;0000;;15,075;;
070325;0000;;11,0087;;
070326;0000;;22,2666;;
070327;0000;;38,7416;;
070328;0000;;62,2416;;
070329;0000;;40,6166;;
070330;0000;;29,3416;;
070331;0000;;46,4999;;
070401;0000;;58,0869;;
070402;0000;;42,9374;;
070403;0000;;31,325;;
070404;0000;;44,6375;;
070405;0000;;20,9458;;
070406;0000;;15,6875;;
070407;0000;;21,2416;;
070408;0000;;33,3083;;
070409;0000;;33,9333;;
070410;0000;;36,9458;;
070411;0000;;28,0833;;
070412;0000;;38,5958;;
070413;0000;;20,9208;;
070414;0000;;31,5391;;
070415;0000;;33,2625;;
070416;0000;;18,8958;;
070417;0000;;22,4333;;
070418;0000;;22,9875;;
070419;0000;;42,0291;;
070420;0000;;40,3375;;
070421;0000;;55,6041;;
070422;0000;;44,1416;;
070423;0000;;70,4957;;
070424;0000;;51,6583;;
070425;0000;;96,879;;
070426;0000;;68,2207;;
070427;0000;;182,121;;
070428;0000;;132,875;;
070429;0000;;88,9124;;
070430;0000;;35,3041;;
070501;0000;;16,8208;;
070502;0000;;34,2958;;
070503;0000;;55,7541;;
070504;0000;;31,2375;;
070505;0000;;80,2708;;
070506;0000;;192,275;;
070507;0000;;133,875;;
070508;0000;;104,008;;
070509;0000;;88,5458;;
070510;0000;;55,8416;;
070511;0000;;76,1791;;
070512;0000;;133,346;;
070513;0000;;115,908;;
070514;0000;;81,9833;;
070515;0000;;64,8541;;
070516;0000;;77,3457;;
070517;0000;;68,2999;;
070518;0000;;36,3083;;
070519;0000;;30,8826;;
070520;0000;;32,6249;;
070521;0000;;44,5041;;
070522;0000;;127,625;;
070523;0000;;204,542;;
070524;0000;;131,517;;
070525;0000;;120,254;;
070526;0000;;216,725;;
070527;0000;;230,429;;
070528;0000;;271,82;;
070529;0000;;127,975;;
070530;0000;;39,7;;
070531;0000;;27,6458;;
070601;0000;;35,5956;;
070602;0000;;87,7791;;
070603;0000;;177,92;;
070604;0000;;57,3541;;
070605;0000;;53,8916;;
070606;0000;;66,7791;;
070607;0000;;49,9333;;
070608;0000;;31,8792;;
070609;0000;;32,5958;;
070610;0000;;53,7958;;
070611;0000;;31,6583;;
070612;0000;;39,6333;;
070613;0000;;60,4291;;
070614;0000;;80,4415;;
070615;0000;;148,8;;
070616;0000;;127,175;;
070617;0000;;100,817;;
070618;0000;;118,233;;
070619;0000;;35,4958;;
070620;0000;;18,425;;
070621;0000;;14,1875;;
070622;0000;;31,2416;;
070623;0000;;;14,3625;
070624;0000;;;0;
070625;0000;;;0;
070626;0000;;;39,2166;
070627;0000;;131,025;;
070628;0000;;213,15;;
070629;0000;;344,712;;
070630;0000;;113,005;;
070701;0000;;;0;
070702;0000;;;0,629166;
070703;0000;;65,7086;;
070704;0000;;87,754;;
070705;0000;;51,7499;;
070706;0000;;83,5374;;
070707;0000;;92,5457;;
070708;0000;;129,017;;
070709;0000;;201,204;;
070710;0000;;152,55;;
070711;0000;;252,612;;
070712;0000;;51,9333;;
070713;0000;;40,6583;;
070714;0000;;48,4958;;
070715;0000;;70,9041;;
070716;0000;;69,5374;;
070717;0000;;28,3875;;
070718;0000;;44,1458;;
070719;0000;;30,2833;;
070720;0000;;38,1083;;
070721;0000;;35,15;;
070722;0000;;25,725;;
070723;0000;;24,9417;;
070724;0000;;;133,787;
070725;0000;;29,0952;;
070726;0000;;50,9958;;
070727;0000;;79,1124;;
070728;0000;;121,146;;
070729;0000;;141,775;;
070730;0000;;61,6708;;
070731;0000;;;138,871;
070801;0000;;185,617;;
070802;0000;;31,7952;;
070803;0000;;154,05;;
070804;0000;;105,692;;
070805;0000;;83,0472;;
070806;0000;;70,2916;;
070807;0000;;60,5875;;
070808;0000;;162,283;;
070809;0000;;257,554;;
070810;0000;;100,933;;
070811;0000;;186,687;;
070812;0000;;30,9958;;
070813;0000;;47,8207;;
070814;0000;;33,8583;;
070815;0000;;46,3124;;
070816;0000;;143,237;;
070817;0000;;145,483;;
070818;0000;;182,816;;
070819;0000;;134,329;;
070820;0000;;173,979;;
070821;0000;;73,1957;;
070822;0000;;72,7124;;
070823;0000;;73,479;;
070824;0000;;100,125;;
070825;0000;;102,521;;
070826;0000;;63,0541;;
070827;0000;;63,1791;;
070828;0000;;121,137;;
070829;0000;;76,2999;;
070830;0000;;54,1912;;
070831;0000;;69,8666;;
070901;0000;;45,4083;;
070902;0000;;25,4041;;
070903;0000;;17,9958;;
070904;0000;;18,3916;;
070905;0000;;31,9208;;
070906;0000;;71,1166;;
070907;0000;;69,4624;;
070908;0000;;29,3708;;
070909;0000;;28,2;;
070910;0000;;31,825;;
070911;0000;;48,5458;;
070912;0000;;70,0999;;
070913;0000;;106,062;;
070914;0000;;52,8434;;
070915;0000;;89,7249;;
070916;0000;;56,7041;;
070917;0000;;63,8833;;
070918;0000;;41,5791;;
070919;0000;;48,8666;;
070920;0000;;36,3583;;
070921;0000;;40,4833;;
070922;0000;;56,6291;;
070923;0000;;118,671;;
070924;0000;;77,8041;;
070925;0000;;56,7541;;
070926;0000;;40,35;;
070927;0000;;37,8458;;
070928;0000;;37,8375;;
070929;0000;;46,15;;
070930;0000;;37,9791;;
071001;0000;;43,2166;;
071002;0000;;48,2249;;
071003;0000;;33,275;;
071004;0000;;41,1249;;
071005;0000;;33,4208;;
071006;0000;;58,6916;;
071007;0000;;55,1208;;
071008;0000;;39,7;;
071009;0000;;36,1583;;
071010;0000;;29,35;;
071011;0000;;37,7999;;
071012;0000;;32,7958;;
071013;0000;;24,9541;;
071014;0000;;14,375;;
071015;0000;;18,2958;;
071016;0000;;23,7333;;
071017;0000;;20,4417;;
071018;0000;;33,1249;;
071019;0000;;27,2181;;
071020;0000;;20,4375;;
071021;0000;;18,8958;;
071022;0000;;19,7478;;
071023;0000;;40,4374;;
071024;0000;;48,6375;;
071025;0000;;15,0913;;
071026;0000;;23,5083;;
071027;0000;;37,825;;
071028;0000;;17,5958;;
071029;0000;;30;;
071030;0000;;29,9958;;
071031;0000;;17,75;;
071101;0000;;20,4417;;
071102;0000;;18,4833;;
071103;0000;;12,075;;
071104;0000;;18,6292;;
071105;0000;;15,3333;;
071106;0000;;25,2666;;
071107;0000;;23,975;;
071108;0000;;24,7375;;
071109;0000;;20,7625;;
071110;0000;;23,9333;;
071111;0000;;;0;
071112;0000;;;7,55833;
071113;0000;;21,1416;;
071114;0000;;26,85;;
071115;0000;;26,985;;
071116;0000;;33,0708;;
071117;0000;;15,2166;;
071118;0000;;14,9667;;
071119;0000;;20,3208;;
071120;0000;;23,95;;
071121;0000;;16,8625;;
071122;0000;;;;
071123;0000;;;;
071124;0000;;;;
071125;0000;;;;
071126;0000;;;;
071127;0000;;;;
071128;0000;;;;
071129;0000;;27,9666;;
071130;0000;;29,9521;;
071201;0000;;21,5458;;
071202;0000;;23,175;;
071203;0000;;24,9958;;
071204;0000;;20,0708;;
071205;0000;;23,2708;;
071206;0000;;12,3416;;
071207;0000;;7,77916;;
071208;0000;;15,6833;;
071209;0000;;22,0166;;
071210;0000;;24,5083;;
071211;0000;;16,7708;;
071212;0000;;17,8708;;
071213;0000;;20,0166;;
071214;0000;;27,0261;;
071215;0000;;25,2917;;
071216;0000;;20,9291;;
071217;0000;;19,825;;
071218;0000;;17,9541;;
071219;0000;;20,15;;
071220;0000;;18,5333;;
071221;0000;;26,8541;;
071222;0000;;34,3458;;
071223;0000;;24,9541;;
071224;0000;;37,2374;;
071225;0000;;39,4291;;
071226;0000;;30,3458;;
071227;0000;;11,7666;;
071228;0000;;17,8125;;
071229;0000;;12,3458;;
071230;0000;;;;
071231;0000;;14,8;;
080101;0000;;12,2375;;
080102;0000;;20,075;;
080103;0000;;20,9875;;
080104;0000;;26,8875;;
080105;0000;;28,5583;;
080106;0000;;22,1;;
080107;0000;;19,1791;;
080108;0000;;18,425;;
080109;0000;;21,2958;;
080110;0000;;13,1125;;
080111;0000;;17,675;;
080112;0000;;24,0458;;
080113;0000;;16,2625;;
080114;0000;;23,05;;
080115;0000;;15,9541;;
080116;0000;;23,9833;;
080117;0000;;24,7416;;
080118;0000;;23,5791;;
080119;0000;;22,6111;;
080120;0000;;18,0458;;
080121;0000;;20,4791;;
080122;0000;;26,3542;;
080123;0000;;39,7666;;
080124;0000;;31,5083;;
080125;0000;;25,2416;;
080126;0000;;24,875;;
080127;0000;;28,7708;;
080128;0000;;38,7916;;
080129;0000;;48,6458;;
080130;0000;;29,7041;;
080131;0000;;23,6666;;
080201;0000;;22,4666;;
080202;0000;;31,1375;;
080203;0000;;33,3434;;
080204;0000;;39,3333;;
080205;0000;;30,4333;;
080206;0000;;33,1249;;
080207;0000;;42,0958;;
080208;0000;;30,4772;;
080209;0000;;26,9791;;
080210;0000;;24,7166;;
080211;0000;;37,6375;;
080212;0000;;24,0875;;
080213;0000;;26,8458;;
080214;0000;;24,2875;;
080215;0000;;21,8416;;
080216;0000;;23,7666;;
080217;0000;;24,7833;;
080218;0000;;26,2952;;
080219;0000;;;;
080220;0000;;;;
080221;0000;;35,3124;;
080222;0000;;30,4708;;
080223;0000;;35,9541;;
080224;0000;;;;
080225;0000;;;;
080226;0000;;;;
080227;0000;;;;
080228;0000;;;;
080229;0000;;34,4208;;
080301;0000;;9,88332;;
080302;0000;;13,8083;;
080303;0000;;25,15;;
080304;0000;;25,6875;;
080305;0000;;24,9625;;
080306;0000;;27,5333;;
080307;0000;;61,1166;;
080308;0000;;33,3124;;
080309;0000;;13,4167;;
080310;0000;;30,3666;;
080311;0000;;29,7833;;
080312;0000;;27,7125;;
080313;0000;;41,1083;;
080314;0000;;48,8912;;
080315;0000;;40,6791;;
080316;0000;;21,4333;;
080317;0000;;21,7333;;
080318;0000;;24,3791;;
080319;0000;;26,6333;;
080320;0000;;26,1125;;
080321;0000;;15,5333;;
080322;0000;;27,8833;;
080323;0000;;26,8958;;
080324;0000;;31,7833;;
080325;0000;;30,7958;;
080326;0000;;11,9417;;
080327;0000;;17,6166;;
080328;0000;;34,0541;;
080329;0000;;41,4374;;
080330;0000;;27,7291;;
080331;0000;;30,2375;;
080401;0000;;19,2958;;
080402;0000;;24,3458;;
080403;0000;;29,9833;;
080404;0000;;35,1333;;
080405;0000;;53,1083;;
080406;0000;;24,7875;;
080407;0000;;24,5667;;
080408;0000;;36,9791;;
080409;0000;;41,9124;;
080410;0000;;30,75;;
080411;0000;;71,4916;;
080412;0000;;72,9541;;
080413;0000;;81,3082;;
080414;0000;;;;
080415;0000;;;;
080416;0000;;86,1707;;
080417;0000;;35,075;;
080418;0000;;37,5041;;
080419;0000;;47,9166;;
080420;0000;;26,9541;;
080421;0000;;56,519;;
080422;0000;;50,1375;;
080423;0000;;92,2041;;
080424;0000;;109,342;;
080425;0000;;117,55;;
080426;0000;;84,0791;;
080427;0000;;68,3041;;
080428;0000;;151,008;;
080429;0000;;176,375;;
080430;0000;;72,9208;;
080501;0000;;149,141;;
080502;0000;;195,166;;
080503;0000;;210,296;;
080504;0000;;105,483;;
080505;0000;;51,8875;;
080506;0000;;121,05;;
080507;0000;;203,883;;
080508;0000;;197,754;;
080509;0000;;135,437;;
080510;0000;;140,125;;
080511;0000;;144,9;;
080512;0000;;138,037;;
080513;0000;;143,437;;
080514;0000;;50,8916;;
080515;0000;;55,5707;;
080516;0000;;57,1416;;
080517;0000;;22,4541;;
080518;0000;;29,7542;;
080519;0000;;45,0125;;
080520;0000;;24,2625;;
080521;0000;;32,8875;;
080522;0000;;13,9583;;
080523;0000;;92,004;;
080524;0000;;180,225;;
080525;0000;;48,9791;;
080526;0000;;80,8958;;
080527;0000;;268,67;;
080528;0000;;284;;
080529;0000;;288,854;;
080530;0000;;393,087;;
080531;0000;;168,533;;
080601;0000;;198,487;;
080602;0000;;64,2708;;
080603;0000;;48,7166;;
080604;0000;;60,1874;;
080605;0000;;47,3541;;
080606;0000;;78,8374;;
080607;0000;;24,6708;;
080608;0000;;40,8083;;
080609;0000;;47,1416;;
080610;0000;;35,0874;;
080611;0000;;76,2916;;
080612;0000;;245,162;;
080613;0000;;181,008;;
080614;0000;;114,037;;
080615;0000;;260,72;;
080616;0000;;239,891;;
080617;0000;;90,1249;;
080618;0000;;74,854;;
080619;0000;;117,654;;
080620;0000;;232,361;;
080621;0000;;183,704;;
080622;0000;;52,5916;;
080623;0000;;177,571;;
080624;0000;;193,325;;
080625;0000;;171,508;;
080626;0000;;97,4457;;
080627;0000;;56,7166;;
080628;0000;;90,2749;;
080629;0000;;68,7904;;
080630;0000;;46,6166;;
080701;0000;;87,6791;;
080702;0000;;146,762;;
080703;0000;;94,2041;;
080704;0000;;26,3208;;
080705;0000;;30,0916;;
080706;0000;;91,1666;;
080707;0000;;50,2708;;
080708;0000;;88,3416;;
080709;0000;;203,1;;
080710;0000;;39,1249;;
080711;0000;;22,6791;;
080712;0000;;45,2166;;
080713;0000;;22,9708;;
080714;0000;;16,9625;;
080715;0000;;14,575;;
080716;0000;;14,0833;;
080717;0000;;51,325;;
080718;0000;;148,85;;
080719;0000;;258,513;;
080720;0000;;170,3;;
080721;0000;;65,2207;;
080722;0000;;55,4291;;
080723;0000;;74,0791;;
080724;0000;;95,6373;;
080725;0000;;69,6458;;
080726;0000;;88,6416;;
080727;0000;;55,7666;;
080728;0000;;87,0499;;
080729;0000;;318,558;;
080730;0000;;90,6124;;
080731;0000;;96,0291;;
080801;0000;;46,7291;;
080802;0000;;66,5748;;
080803;0000;;63,5208;;
080804;0000;;98,7915;;
080805;0000;;55,8583;;
080806;0000;;45,7958;;
080807;0000;;150,642;;
080808;0000;;222,216;;
080809;0000;;127,183;;
080810;0000;;42,8375;;
080811;0000;;89,254;;
080812;0000;;89,8457;;
080813;0000;;127,012;;
080814;0000;;47,5208;;
080815;0000;;27,8083;;
080816;0000;;109,929;;
080817;0000;;106,217;;
080818;0000;;84,6957;;
080819;0000;;179,212;;
080820;0000;;101,983;;
080821;0000;;154,967;;
080822;0000;;167,266;;
080823;0000;;108,837;;
080824;0000;;33,7291;;
080825;0000;;17,2;;
080826;0000;;34,9291;;
080827;0000;;36,4708;;
080828;0000;;37,5583;;
080829;0000;;36,8624;;
080830;0000;;33,1583;;
080831;0000;;29,8125;;
080901;0000;;43,7457;;
080902;0000;;106,592;;
080903;0000;;96,3958;;
080904;0000;;187,075;;
080905;0000;;161,491;;
080906;0000;;124,762;;
080907;0000;;94,8082;;
080908;0000;;196,358;;
080909;0000;;127,933;;
080910;0000;;47,2499;;
080911;0000;;129,25;;
080912;0000;;173,312;;
080913;0000;;160,771;;
080914;0000;;136,2;;
080915;0000;;129,441;;
080916;0000;;41,5833;;
080917;0000;;77,6749;;
080918;0000;;55,0458;;
080919;0000;;63,2291;;
080920;0000;;;;
080921;0000;;90,6998;;
080922;0000;;75,6791;;
080923;0000;;44,2958;;
080924;0000;;66,7124;;
080925;0000;;61,1749;;
080926;0000;;51,8375;;
080927;0000;;34,8416;;
080928;0000;;51,5166;;
080929;0000;;61,9333;;
080930;0000;;58,5624;;
081001;0000;;24,3;;
081002;0000;;40,4125;;
081003;0000;;72,5825;;
081004;0000;;83,3416;;
081005;0000;;69,0458;;
081006;0000;;67,9124;;
081007;0000;;52,1833;;
081008;0000;;34,6416;;
081009;0000;;25,4541;;
081010;0000;;40,1916;;
081011;0000;;51,6958;;
081012;0000;;148,033;;
081013;0000;;51,3833;;
081014;0000;;36,4916;;
081015;0000;;46,2333;;
081016;0000;;46,8624;;
081017;0000;;49,6292;;
081018;0000;;34,8791;;
081019;0000;;19,9583;;
081020;0000;;29,9583;;
081021;0000;;41,8458;;
081022;0000;;72,0916;;
081023;0000;;51,6666;;
081024;0000;;26,7375;;
081025;0000;;28,2;;
081026;0000;;35,0458;;
081027;0000;;42,1166;;
081028;0000;;24,275;;
081029;0000;;38,6541;;
081030;0000;;35,4916;;
081031;0000;;28,8167;;
081101;0000;;24,0125;;
081102;0000;;31,5541;;
081103;0000;;43,5666;;
081104;0000;;24,5416;;
081105;0000;;29,2708;;
081106;0000;;;;
081107;0000;;;;
081108;0000;;18,3083;;
081109;0000;;29,8333;;
081110;0000;;18,8291;;
081111;0000;;24,0125;;
081112;0000;;29,2083;;
081113;0000;;28,8833;;
081114;0000;;32,3958;;
081115;0000;;37,1416;;
081116;0000;;32,0166;;
081117;0000;;28,9375;;
081118;0000;;20,45;;
081119;0000;;22,4291;;
081120;0000;;23,8583;;
081121;0000;;36,313;;
081122;0000;;34,8291;;
081123;0000;;20,075;;
081124;0000;;31,0083;;
081125;0000;;26,4708;;
081126;0000;;21,5333;;
081127;0000;;76,0415;;
081128;0000;;23,6833;;
081129;0000;;21,4708;;
081130;0000;;29,1333;;
081201;0000;;49,7041;;
081202;0000;;32,6292;;
081203;0000;;16,675;;
081204;0000;;27,8166;;
081205;0000;;51,6041;;
081206;0000;;32,2958;;
081207;0000;;28,1666;;
081208;0000;;33,4125;;
081209;0000;;43,8167;;
081210;0000;;46,1833;;
081211;0000;;40,2789;;
081212;0000;;52,8333;;
081213;0000;;43,2874;;
081214;0000;;33,7791;;
081215;0000;;29,5166;;
081216;0000;;26,2208;;
081217;0000;;34,3875;;
081218;0000;;32,3875;;
081219;0000;;32,7333;;
081220;0000;;37,5416;;
081221;0000;;21,5;;
081222;0000;;24,3;;
081223;0000;;24,1958;;
081224;0000;;25,8833;;
081225;0000;;24,8458;;
081226;0000;;31,3375;;
081227;0000;;10,3916;;
081228;0000;;20,75;;
081229;0000;;30,925;;
081230;0000;;38,9374;;
081231;0000;;47,6249;;
090101;0000;;50,0999;;
090102;0000;;39,6583;;
090103;0000;;37,0291;;
090104;0000;;25,2625;;
090105;0000;;15,9625;;
090106;0000;;24,125;;
090107;0000;;30,4708;;
090108;0000;;33,8583;;
090109;0000;;30,3227;;
090110;0000;;32,2458;;
090111;0000;;32,5666;;
090112;0000;;34,4999;;
090113;0000;;17,5125;;
090114;0000;;19,3167;;
090115;0000;;32,45;;
090116;0000;;27,8;;
090117;0000;;30,3;;
090118;0000;;31,7875;;
090119;0000;;48,5166;;
090120;0000;;54,4666;;
090121;0000;;40,2;;
090122;0000;;37,5208;;
090123;0000;;32,6086;;
090124;0000;;24,5458;;
090125;0000;;21,4166;;
090126;0000;;23,5083;;
090127;0000;;27,2708;;
090128;0000;;42,7458;;
090129;0000;;30,7041;;
090130;0000;;33,5125;;
090131;0000;;40,6291;;
090201;0000;;32,975;;
090202;0000;;22,0916;;
090203;0000;;24,3041;;
090204;0000;;21,7916;;
090205;0000;;16,4333;;
090206;0000;;22,8875;;
090207;0000;;26,7916;;
090208;0000;;20,6083;;
090209;0000;;28,9;;
090210;0000;;18,2666;;
090211;0000;;33,3792;;
090212;0000;;31,475;;
090213;0000;;21,1958;;
090214;0000;;37,9999;;
090215;0000;;13,0166;;
090216;0000;;29,65;;
090217;0000;;32,0916;;
090218;0000;;26,6125;;
090219;0000;;16,7791;;
090220;0000;;18,4375;;
090221;0000;;16,9958;;
090222;0000;;25,0166;;
090223;0000;;26,2958;;
090224;0000;;32,5624;;
090225;0000;;38,7083;;
090226;0000;;28,2875;;
090227;0000;;45,3041;;
090228;0000;;26,6166;;
090301;0000;;19,0125;;
090302;0000;;18,2791;;
090303;0000;;31,8375;;
090304;0000;;39,1;;
090305;0000;;30,275;;
090306;0000;;48,0708;;
090307;0000;;60,5999;;
090308;0000;;35,1416;;
090309;0000;;59,1374;;
090310;0000;;40,0166;;
090311;0000;;21,7333;;
090312;0000;;24,7416;;
090313;0000;;47,9;;
090314;0000;;42,1291;;
090315;0000;;48,7291;;
090316;0000;;33,5333;;
090317;0000;;33,1083;;
090318;0000;;39,1874;;
090319;0000;;27,025;;
090320;0000;;64,5082;;
090321;0000;;64,5957;;
090322;0000;;43,5083;;
090323;0000;;36,7542;;
090324;0000;;49,7666;;
090325;0000;;32,4166;;
090326;0000;;34,2541;;
090327;0000;;77,3583;;
090328;0000;;39,8541;;
090329;0000;;29,2125;;
090330;0000;;36,8458;;
090331;0000;;66,2708;;
090401;0000;;85,6957;;
090402;0000;;20,1541;;
090403;0000;;36,5291;;
090404;0000;;37,9458;;
090405;0000;;36,8458;;
090406;0000;;49,0916;;
090407;0000;;;163,879;
090408;0000;;43,4125;;
090409;0000;;17,4541;;
090410;0000;;32,6124;;
090411;0000;;50,8791;;
090412;0000;;63,5666;;
090413;0000;;129,421;;
090414;0000;;78,0082;;
090415;0000;;62,1833;;
090416;0000;;;;
090417;0000;;85,1249;;
090418;0000;;58,8999;;
090419;0000;;58,1958;;
090420;0000;;91,9598;;
090421;0000;;;;
090422;0000;;;;
090423;0000;;;;
090424;0000;;137,962;;
090425;0000;;72,3041;;
090426;0000;;57,1333;;
090427;0000;;90,754;;
090428;0000;;68,5458;;
090429;0000;;116,061;;
090430;0000;;109,233;;
090501;0000;;126,45;;
090502;0000;;101,629;;
090503;0000;;59,8208;;
090504;0000;;72,6749;;
090505;0000;;57,8749;;
090506;0000;;96,8457;;
090507;0000;;76,0874;;
090508;0000;;99,5374;;
090509;0000;;50,9291;;
090510;0000;;39,0833;;
090511;0000;;55,1041;;
090512;0000;;168,572;;
090513;0000;;151,939;;
090514;0000;;170,246;;
090515;0000;;65,5123;;
090516;0000;;;;
090517;0000;;;;
090518;0000;;81,1207;;
090519;0000;;;85,775;
090520;0000;;27,0954;;
090521;0000;;21,2958;;
090522;0000;;17,7958;;
090523;0000;;60,1083;;
090524;0000;;46,9416;;
090525;0000;;78,3374;;
090526;0000;;96,4498;;
090527;0000;;199,941;;
090528;0000;;176,292;;
090529;0000;;250,366;;
090530;0000;;127,854;;
090531;0000;;126,854;;
090601;0000;;161,462;;
090602;0000;;173,761;;
090603;0000;;109,582;;
090604;0000;;124,129;;
090605;0000;;176,366;;
090606;0000;;144,187;;
090607;0000;;62,7833;;
090608;0000;;62,6166;;
090609;0000;;117,35;;
090610;0000;;184,621;;
090611;0000;;266,833;;
090612;0000;;196,146;;
090613;0000;;158,521;;
090614;0000;;84,3082;;
090615;0000;;35,8083;;
090616;0000;;19,1708;;
090617;0000;;40,9;;
090618;0000;;78,0541;;
090619;0000;;113,921;;
090620;0000;;54,8749;;
090621;0000;;92,3374;;
090622;0000;;106,025;;
090623;0000;;112,442;;
090624;0000;;114,008;;
090625;0000;;174,412;;
090626;0000;;159,108;;
090627;0000;;20,1333;;
090628;0000;;14,7417;;
090629;0000;;36,9916;;
090630;0000;;33,0541;;
090701;0000;;33,7125;;
090702;0000;;26,7041;;
090703;0000;;26,1083;;
090704;0000;;20,05;;
090705;0000;;51,4041;;
090706;0000;;29,7791;;
090707;0000;;198,304;;
090708;0000;;275,612;;
090709;0000;;37,9208;;
090710;0000;;212,316;;
090711;0000;;250,416;;
090712;0000;;125,921;;
090713;0000;;251,779;;
090714;0000;;217,574;;
090715;0000;;267,908;;
090716;0000;;140,083;;
090717;0000;;145,4;;
090718;0000;;51,1416;;
090719;0000;;30,7083;;
090720;0000;;127,821;;
090721;0000;;103,683;;
090722;0000;;233,075;;
090723;0000;;290,725;;
090724;0000;;263,6;;
090725;0000;;173,375;;
090726;0000;;230,182;;
090727;0000;;387,973;;
090728;0000;;320,457;;
090729;0000;;363,481;;
090730;0000;;166,271;;
090731;0000;;47,1916;;
090801;0000;;139,312;;
